,d_id,text,DESPC,DESSC,CoREF,PCREF_1,PCREF_a,PCREF_1p,PCREF_ap,PCDC,SMCAUSe_1,SMCAUSe_a,SMCAUSe_1p,SMCAUSe_ap,SMCAUSwn_1p_path,SMCAUSwn_1p_lch,SMCAUSwn_1p_wup,SMCAUSwn_ap_path,SMCAUSwn_ap_lch,SMCAUSwn_ap_wup,SMCAUSwn_1_path,SMCAUSwn_1_lch,SMCAUSwn_1_wup,SMCAUSwn_a_path,SMCAUSwn_a_lch,SMCAUSwn_a_wup,SMCAUSwn_1p_binary,SMCAUSwn_ap_binary,SMCAUSwn_1_binary,SMCAUSwn_a_binary,PCCNC_megahr,WRDIMGc_megahr,PCCNC_mrc,WRDIMGc_mrc,WRDHYPnv,zDESPC,zDESSC,zCoREF,zPCREF_1,zPCREF_a,zPCREF_1p,zPCREF_ap,zPCDC,zSMCAUSe_1,zSMCAUSe_a,zSMCAUSe_1p,zSMCAUSe_ap,zSMCAUSwn_1p_path,zSMCAUSwn_1p_lch,zSMCAUSwn_1p_wup,zSMCAUSwn_ap_path,zSMCAUSwn_ap_lch,zSMCAUSwn_ap_wup,zSMCAUSwn_1_path,zSMCAUSwn_1_lch,zSMCAUSwn_1_wup,zSMCAUSwn_a_path,zSMCAUSwn_a_lch,zSMCAUSwn_a_wup,zSMCAUSwn_1p_binary,zSMCAUSwn_ap_binary,zSMCAUSwn_1_binary,zSMCAUSwn_a_binary,zPCCNC_megahr,zWRDIMGc_megahr,zPCCNC_mrc,zWRDIMGc_mrc,zWRDHYPnv,gis
142,1126.txt,"There are now at least 179 confirmed cases of Wuhan coronavirus in 27 countries and territories outside mainland China, with Sweden and Spain reporting those country's first cases over the weekend",1,1,0,0,0,0,0,0.0,0.10291249305009842,0.10291249305009842,0,0.10291249305009842,0,0,0,0.11462713212713213,1.0462513711351258,0.19993025493025493,0.11462713212713213,1.0462513711351258,0.19993025493025493,0.11462713212713213,1.0462513711351258,0.19993025493025493,0,0,0,0,3.201114667841066,3.5436079877593065,154.58064516129033,198.06451612903226,1.0555555555555556,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-0.8477657128001275,-0.8654345279985516,-0.5766865621338982,-0.8654345279985516,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.036020823905222536,0.1558061844735583,0.07858147056351873,0.03503818476806783,0.15337989975187868,0.07676704224795179,0.036020823905222536,0.1558061844735583,0.07858147056351873,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-0.43078448983639583,-0.7583374771036753,-0.5357279134461467,-0.21570529256347676,-0.5485940284257446,0.4792606596315543
143,1127.txt,"Hannity asked Trump about the coronavirus. Trump replied ""We've pretty much shut it down.""",1,2,0,0.45611652731895447,0.45611652731895447,0.45611652731895447,0.45611652731895447,0.0,0.6549320220947266,0.6147862672805786,0.682519257068634,0.6147862672805786,0.12230322587465445,1.0898056469653525,0.2144442858728573,0.13814924053019292,1.218446218348788,0.2395237038094181,0.14130333951762525,1.2509450210216992,0.24512987012987011,0.13814924053019292,1.218446218348788,0.2395237038094181,0,0,0,0,3.2978549625888873,3.732288911860647,141.0,179.625,1.0,,0.20987280315794793,,2.0726214634214783,2.150452227167016,2.0726214634214783,2.150452227167016,-0.2467286682378349,1.6483738008037332,1.5406826456730411,2.8314945649569325,1.5406826456730411,1.0601875505728624,1.183054300290515,1.1399839153970852,0.3411198213117769,0.4314579039451281,0.39184310275081435,0.3785255325106962,0.4801032801662556,0.4326454742676906,0.3411198213117769,0.4314579039451281,0.39184310275081435,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.14852423508872725,0.6407037008957878,-0.7716511828523839,-0.5101270385094572,-0.8590924819532794,5.0324186746981265
144,1128.txt,"Allowing China, who has been the #1 leader of intellectual property theft, to lead the UN's organization on intellectual property would be tone deaf at best. It's dangerous to give them this much power & allow them control over the issue around the world",1,2,0,0.3301696479320526,0.3301696479320526,0.3301696479320526,0.3301696479320526,0.0,0.5054044524828593,0.48213038841883343,0.4842847138643265,0.48213038841883343,0.17457208900724944,1.3581705484816622,0.28554173896990453,0.16735921776530066,1.3408467735999952,0.27857004007896863,0.1534008509810649,1.3166092889018752,0.26510249400671476,0.16735921776530066,1.3408467735999952,0.27857004007896863,0.25,0.16666666666666666,0,0.16666666666666666,3.0477439271353908,3.493036470693456,249.05,270.3,1.0757704596990312,,0.20987280315794793,,1.3161884484826543,1.3737494985342118,1.3161884484826543,1.3737494985342118,-0.2467286682378349,0.9722352672136307,0.9171195635487662,1.8416042111109125,0.9171195635487662,1.7685559497810324,1.6236656548872082,1.7182460159722073,0.7199946490266255,0.6273982823317418,0.7007760039503,0.5342951314658989,0.5849138181879997,0.5898996021451329,0.7199946490266255,0.6273982823317418,0.7007760039503,3.154460168138258,1.1346194658421453,-0.2003103957918527,1.1346194658421453,-1.3492126222979972,-1.1333178051151442,1.1053958172418228,0.9376708118700838,-0.4356134918801271,4.752149494858412
145,1129.txt,"Liang Wudong, who was treating patients with corona virus in Wuhan, became infected while treating his patients and becomes the first doctor to die for corona virus. A reminder qwertyu while everyone tries to avoid it, front line medical staff risk their lives to save others",1,2,0,0.3320665955543518,0.3320665955543518,0.3320665955543518,0.3320665955543518,0.0,0.38516758009791374,0.42899850176440346,0.4255895033478737,0.42899850176440346,0.15805209881053545,1.3585503312028593,0.2654197916356197,0.16714634152668617,1.3767703598057948,0.27472319087871194,0.15650462844710003,1.355079744248717,0.26528594060435917,0.16714634152668617,1.3767703598057948,0.27472319087871194,0,0.05555555555555555,0,0.05555555555555555,3.360057064444938,3.7669454093835464,179.41860465116278,197.72093023255815,1.2944047619047618,,0.20987280315794793,,1.3275814565198667,1.3854477986547507,1.3275814565198667,1.3854477986547507,-0.2467286682378349,0.4285443425979122,0.6673674735125349,1.5485078527869434,0.6673674735125349,1.5446704793644508,1.6242891961114652,1.554586714178332,0.7172334880856059,0.6849052197775921,0.6703399016817504,0.5742598938545616,0.6463187382916055,0.5913439659354158,0.7172334880856059,0.6849052197775921,0.6703399016817504,-0.18697531006019763,0.22664915205188244,-0.2003103957918527,0.22664915205188244,0.5210083215578037,0.8976765101540826,-0.10424232946718792,-0.2211912911555467,0.7863275371329914,0.2555654623070991
146,113.txt,The coronavirus is simply the common cold,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.0576915743279596,3.4871080452235836,152.33333333333334,269.0,2.0,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-1.2896432481695213,-1.1772762041560414,-0.574768264440528,0.9169138534417032,4.729879681542345,-3.5214155649510435
147,1130.txt,Australia evacuates more than 200 people from China as virus deaths rise,1,1,0,0,0,0,0,0.0,0.4794102907180786,0.4794102907180786,0,0.4794102907180786,0,0,0,0.1515877259994907,1.343512198735006,0.25968613086260145,0.1515877259994907,1.343512198735006,0.25968613086260145,0.1515877259994907,1.343512198735006,0.25968613086260145,0,0,0,0,3.325031765147193,3.627604213450224,204.64285714285714,231.28571428571428,1.0666666666666667,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,0.8546940374379828,0.9043334547044717,-0.5766865621338982,0.9043334547044717,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.5154268338078073,0.6316651290665737,0.5513673418948684,0.5109490282537619,0.6278551094715074,0.5472539553965083,0.5154268338078073,0.6316651290665737,0.5513673418948684,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.31126674976303076,-0.13551787253669173,0.3339539451200745,0.31473396057440023,-0.48649433772023787,-0.9477098752403627
148,1131.txt,"At least 24 provinces, municipalities & other regions have told businesses not to work until Feb 10",1,1,0,0,0,0,0,0.0,0.3598094880580902,0.3598094880580902,0,0.3598094880580902,0,0,0,0.12861328486328485,1.1742498905715544,0.22604717813051145,0.12861328486328485,1.1742498905715544,0.22604717813051145,0.12861328486328485,1.1742498905715544,0.22604717813051145,0,0,0,0,3.1519397798531372,3.528795717414827,152.3846153846154,157.07692307692307,1.1203703703703705,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,0.3138793131926033,0.342137148207374,-0.5766865621338982,0.342137148207374,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.21743148251862615,0.3607078557104852,0.2852174222430968,0.2151262474428422,0.35768574402930975,0.2823982104921974,0.21743148251862615,0.3607078557104852,0.2852174222430968,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-0.725257870684394,-0.8681682734615368,-0.5738773915065378,-0.8701497272265601,-0.18634583264362042,0.5213166410552899
149,1132.txt,"A person has died of coronavirus in Hong Kong, which is now the second place outside mainland China to report a death. Carrie Lam has resisted calls to close the border with the mainland, prompting public anger and a strike by medical workers",1,2,0,0.18697920441627502,0.18697920441627502,0.18697920441627502,0.18697920441627502,0.0,0.35259316116571426,0.4341776132583618,0.4945178081591924,0.4341776132583618,0.13933842587288814,1.2329263532575832,0.25312463608660873,0.1353846219799874,1.2133452037695198,0.24220511844397763,0.12577433954439302,1.1518494949669877,0.21841203664955894,0.1353846219799874,1.2133452037695198,0.24220511844397763,0,0,0,0,3.326289089710683,3.701037475085051,177.92105263157896,218.21052631578948,1.0977564102564104,,0.20987280315794793,,0.4561911271807704,0.49070730857097183,0.4561911271807704,0.49070730857097183,-0.2467286682378349,0.281248296079284,0.6917124384967382,1.8927034855801685,0.6917124384967382,1.2910553489087073,1.418035133901585,1.454585628837566,0.3052606911085717,0.4232921343964022,0.413058337815499,0.1785715084689643,0.3219311762711068,0.2222830487482235,0.3052606911085717,0.4232921343964022,0.413058337815499,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.3187959710827634,0.4089789140422836,-0.13025783641623773,0.10596385816286942,-0.3127346262269438,1.9489778718584518
150,1133.txt,US-listed Chinese companies traded mostly higher on Monday with all of the top 10 stocks by weight in the S&P US Listed China 50 index ending the day on an upbeat note,1,1,0,0,0,0,0,0.0,0.3939533829689026,0.3147386262814204,0,0.3147386262814204,0,0,0,0.15238275613275612,1.33483927465475,0.2597467532467532,0.15734397546897547,1.3617222022984685,0.26578896103896105,0.15238275613275612,1.33483927465475,0.2597467532467532,0,0,0,0,3.3763128707957892,3.7234238670676603,197.71428571428572,218.96428571428572,1.0858024691358024,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,0.4682722662512011,0.13027676384590808,-0.5766865621338982,0.13027676384590808,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.5257389577216534,0.6177814009861244,0.5518469835412536,0.5850674677408859,0.6569211499906401,0.5953044891113195,0.5257389577216534,0.6177814009861244,0.5518469835412536,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.6183527680915823,0.5749707034066679,0.21359064835988562,0.11799905239332142,-0.3795448703940876,-2.072233936838424
151,1134.txt,"China virus death toll rises to 425, total cases top 20,000",1,1,0,0,0,0,0,0.0,0.5324473977088928,0.5324473977088928,0,0.5324473977088928,0,0,0,0.1460729629847277,1.2903287891756152,0.25006749786161553,0.1460729629847277,1.2903287891756152,0.25006749786161553,0.1460729629847277,1.2903287891756152,0.25006749786161553,0,0,0,0,3.4299505811486464,3.7356679207616974,218.0909090909091,241.8181818181818,1.0972222222222223,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,1.0945189194962839,1.153640022840927,-0.5766865621338982,1.153640022840927,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.4438963129077336,0.5465284450738389,0.47526513916695284,0.43994000910641634,0.5429659916955767,0.4715218055663185,0.4438963129077336,0.5465284450738389,0.47526513916695284,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.9395508135742434,0.6657585527093028,0.5675738022806666,0.48290472266647416,-0.3157201882800932,-2.548044513737714
152,1135.txt,"Coronavirus has wreaked havoc in just a month across continents. As of January 2020, more than 200 people have died in China and infected more than 10,000",1,2,0,0.5501442551612854,0.5501442551612854,0.5501442551612854,0.5501442551612854,0.0,0.7330203950405121,0.7174362540245056,0.7613542079925537,0.7174362540245056,0.1788961038961039,1.5241449222410057,0.29961219336219336,0.17193362193362194,1.478549614708827,0.2901526083344265,0.1692099567099567,1.4583443334464457,0.2849312934540207,0.17193362193362194,1.478549614708827,0.2901526083344265,0,0,0,0,3.320467996482783,3.687409741359814,178.88888888888889,203.7037037037037,1.0,,0.20987280315794793,,2.6373490533852397,2.7303125074517864,2.6373490533852397,2.7303125074517864,-0.2467286682378349,2.0014762962903587,2.0231998372463558,3.225159343073246,2.0231998372463558,1.8271567174541297,1.8961684793521196,1.8326862688716363,0.7793280260169967,0.847834756140223,0.7924167763341122,0.7378558444829624,0.8111453251372627,0.7460213307257154,0.7793280260169967,0.847834756140223,0.7924167763341122,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.28393758963669025,0.307931281722132,-0.11344456345588604,-0.12566499867324984,-0.8590924819532794,6.203302797724903
153,1136.txt,"Coronavirus updated figures:- 362 deaths recorded - More than 17,000 people infected - More than $400 billion wiped off Chinese stock markets today - Virus in 24 countries already - China urgently seeks medical equipments/aids",1,1,0,0,0,0,0,0.0,0.7001888677477837,0.5451545000076294,0,0.5451545000076294,0,0,0,0.14784703444703445,1.305925585154656,0.2592626244126244,0.1488124838124838,1.3156862767556516,0.2624440836940837,0.14784703444703445,1.305925585154656,0.2592626244126244,0,0,0,0,3.339231589016805,3.605881546981942,102.58064516129032,110.29032258064517,1.0507002801120449,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,1.8530176489863834,1.21337111008906,-0.5766865621338982,1.21337111008906,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.46690732090083265,0.571495996074568,0.54801657742455,0.4752145415553951,0.5834405450857574,0.5689686519689838,0.46690732090083265,0.571495996074568,0.54801657742455,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.3962993815273826,-0.296588235265844,-1.4390730685123083,-1.6171862822315504,-0.5757300277256299,-0.7824364542701701
154,1137.txt,"A coronavirus R0 (R naught) > 2 value would suggest aerosol transmission. The Chinese state media Xinhua report of hand to mouth transmission is likely disinformation from the Wuhan Institute of Virology, the possible true errant source of the virus",1,2,0,0.3918050527572632,0.3918050527572632,0.3918050527572632,0.3918050527572632,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.1406951010243054,3.540687525557227,149.53125,173.40625,1.133898508898509,,0.20987280315794793,,1.6863687604194473,1.7538493258675052,1.6863687604194473,1.7538493258675052,-0.2467286682378349,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-0.7925942435112899,-0.7799922728863451,-0.6234461183493417,-0.609421142529835,-0.1107374429859417,2.8410940597225975
155,1138.txt,An estimated 40 million Americans take psychiatric drugs,1,1,0,0,0,0,0,0.0,0.11596844345331192,0.11596844345331192,0,0.11596844345331192,0,0,0,0.1503968253968254,1.3449801767421916,0.25863911221054076,0.1503968253968254,1.3449801767421916,0.25863911221054076,0.1503968253968254,1.3449801767421916,0.25863911221054076,0,0,0,0,3.3684545698707633,3.607175418860782,55.333333333333336,56.166666666666664,1.3333333333333333,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,-0.7887288998353478,-0.804063643094353,-0.5766865621338982,-0.804063643094353,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.49997997956931717,0.6340150870843363,0.5430833762096339,0.4956147911395166,0.6301982341221616,0.5390102711406753,0.49997997956931717,0.6340150870843363,0.5430833762096339,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.5712950006863697,-0.28699436643053905,-2.259854419083175,-2.4813728020764914,1.0038982392119282,-2.5466542092020203
156,1139.txt,It only means the New Evil Empire can't control #coronavirus! This is worse than Chernobyl,1,2,0,0.3637092113494873,0.3637092113494873,0.3637092113494873,0.3637092113494873,0.0,0.4375659227371216,0.4375659227371216,0,0.4375659227371216,0,0,0,0.15315973708830852,1.3078383641876252,0.2613695827981542,0.15315973708830852,1.3078383641876252,0.2613695827981542,0.15315973708830852,1.3078383641876252,0.2613695827981542,0,0,0,0,3.1028588826084493,3.5768090449424124,228.4,302.0,1.0,,0.20987280315794793,,1.5176260164405346,1.5805848766736692,1.5176260164405346,1.5805848766736692,-0.2467286682378349,0.665480839637144,0.7076395479463568,-0.5766865621338982,0.7076395479463568,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.5358169705630608,0.5745579972780819,0.5646867398248034,0.5311905082968533,0.570914037669221,0.560508586714923,0.5358169705630608,0.5745579972780819,0.5646867398248034,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-1.019168407913158,-0.5121565429498239,0.7466635585472797,1.443821259700593,-0.8590924819532794,3.3749230839614466
157,114.txt,Coronavirus Hoax: Fake Virus Pandemic Fabricated to Cover-Up Global Outbreak of 5G Syndrome,1,1,0,0,0,0,0,0.0,0.307819128036499,0.307819128036499,0,0.307819128036499,0,0,0,0.12066587258894951,1.1200345764805852,0.21197136197136196,0.12066587258894951,1.1200345764805852,0.21197136197136196,0.12066587258894951,1.1200345764805852,0.21197136197136196,0,0,0,0,3.390814010678719,3.784314285501449,145.64285714285714,144.35714285714286,1.0833333333333333,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,0.07878764496669073,0.09775092564424388,-0.5766865621338982,0.09775092564424388,-0.597314356653391,-0.606228648572852,-0.6041714348080054,0.11434771658543535,0.2739192857115036,0.17385018172205144,0.11279402594041384,0.2711495437131586,0.17157250186627812,0.11434771658543535,0.2739192857115036,0.17385018172205144,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.705189766856568,1.0264641606293667,-0.6909953654357623,-1.0732450727958789,-0.39334480166197777,-2.5967644615582186
158,1140.txt,"THREAD: The wealth inequality gap is so huge the U.S. resembles China and Russia more than other advanced democracies like the UK. It's pooling in the hands of the nation's billionaires, who are using it to purchase political power",1,2,0,0.4181153476238251,0.4181153476238251,0.4181153476238251,0.4181153476238251,0.0,0.38795613249142963,0.37821872035662335,0.34195928772290546,0.37821872035662335,0.15767195767195766,1.3948907702794457,0.2714285714285714,0.16885471781305114,1.4517319344255226,0.28249559082892417,0.17375440917107585,1.4632508126576593,0.28390652557319224,0.16885471781305114,1.4517319344255226,0.28249559082892417,0,0,0,0,3.1145980668069715,3.508877232373003,188.3125,219.3125,1.1367521367521367,,0.20987280315794793,,1.8443875677668298,1.9161024750798508,1.8443875677668298,1.9161024750798508,-0.2467286682378349,0.441153707754352,0.42867170461085535,1.1308977713194672,0.42867170461085535,1.5395186556271636,1.6839542640756535,1.6034583611024877,0.7393923814650473,0.8049046696599977,0.7318347894306501,0.7963709812099535,0.81897684054924,0.7379528375537532,0.7393923814650473,0.8049046696599977,0.7318347894306501,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-0.9488707946235294,-1.015860897448848,0.05026261809122686,0.1235589519723518,-0.09478859634704044,5.08712787142415
159,1141.txt,"Due to what happened with the Dr's name, China has removed MHA manga <TEMPORARILY>from any website and app. The anime is getting low scores and will probably be removed soon too. As for the MHA new mobile game, since it's made Chinese developers, it was also deleted",1,3,0,0.4619099199771881,0.5239113767941793,0.4619099199771881,0.5239113767941793,0.3333333333333333,0.49658829569816587,0.4674766778945923,0.4900216180831194,0.4674766778945923,0.2150058689234125,1.6339009525437005,0.3417852630876955,0.2064778297257039,1.6122142951518974,0.3337684477200228,0.20254866211201245,1.6164964258523715,0.3326201812485826,0.2064778297257039,1.6122142951518974,0.3337684477200228,0.25,0.13333333333333333,0,0.13333333333333333,3.237922876191335,3.639135717500042,164.44444444444446,180.86666666666667,1.3194444444444444,,1.045616287161919,,2.1074163983696472,2.5685367786142943,2.1074163983696472,2.5685367786142943,1.046775131324475,0.9323700882651866,0.8482382370862134,1.87025162066591,0.8482382370862134,2.3165305992485212,2.076369962159986,2.1756955726491127,1.2273917362495563,1.0618068905736795,1.1375033859106105,1.1671306408622268,1.063581032249349,1.121499009863976,1.2273917362495563,1.0618068905736795,1.1375033859106105,3.154460168138258,0.8622283717050666,-0.2003103957918527,0.8622283717050666,-0.21036634554856595,-0.05001347357955082,-0.3643737731964861,-0.49030148206183716,0.9262736258300448,3.9574413521976846
160,1142.txt,"Finally have a president who stands up to China and puts America's workers FIRST. Thank you, President Trump",1,2,0,0.28961196541786194,0.28961196541786194,0.28961196541786194,0.28961196541786194,0.0,0.5498226881027222,0.43776686986287433,0.27412548661231995,0.43776686986287433,0.08855450105450105,0.8033535221505101,0.1854361687695021,0.10265596457726087,0.9271641426566792,0.20002450899782054,0.11244909283103727,1.006658379598342,0.22421258767255497,0.10265596457726087,0.9271641426566792,0.20002450899782054,0,0,0,0,3.312840538296552,3.6749366298386192,199.57894736842104,213.57894736842104,1.3166666666666667,,0.20987280315794793,,1.0726002769258491,1.1236340305754962,1.0726002769258491,1.1236340305754962,-0.2467286682378349,1.1730870617999463,0.7085841213052879,0.7921675767797957,0.7085841213052879,0.6028114236897635,0.7127466779873122,0.9040500809316148,-0.11925399902588585,-0.034830177928480886,0.07932720461502826,0.006993383265982323,0.09018323467319149,0.26795359248621303,-0.11925399902588585,-0.034830177928480886,0.07932720461502826,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.23826217498343186,0.2154450024702953,0.2459835920349009,0.03201194149495475,0.9107487031536682,0.5319530633533106
161,1144.txt,"The World Health Organization has said it does not recommend travel restrictions in the wake of coronavirus, adding qwertyu countries are cautioned against actions qwertyu promote stigma or discrimination. ?But about 25,000 flights have been cancelled anyway",1,2,0,0.28407570719718933,0.28407570719718933,0.28407570719718933,0.28407570719718933,0.0,0.3554374426603317,0.4082772731781006,0.39130513072013856,0.4082772731781006,0.13217466540193812,1.1761286351396376,0.23202616440798257,0.1285756506867618,1.151895395732028,0.23060504471211543,0.12441520152126212,1.1248382545867994,0.21993026816057118,0.1285756506867618,1.151895395732028,0.23060504471211543,0,0,0,0,3.0053640231145122,3.431577862741497,124.84848484848484,167.54545454545453,1.0571428571428572,,0.20987280315794793,,1.039349683360299,1.0894924393955927,1.039349683360299,1.0894924393955927,-0.2467286682378349,0.2941096588626157,0.5699651324060168,1.3773077723000624,0.5699651324060168,1.193969220896998,1.3247825536403464,1.2829838903736914,0.2169433396477298,0.32492249372001974,0.32127906286962493,0.16107101794017328,0.2788169723322414,0.2342368197525969,0.2169433396477298,0.32492249372001974,0.32127906286962493,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,-1.6029956836870796,-1.5890243036752973,-1.0522356628350553,-0.7029998253046364,-0.5397226440392436,6.17915017970269
162,1145.txt,"JUST IN: More than 10 people aboard a Japanese cruise liner have tested positive for #coronavirus, Japan's tbs_news reported, after all 3,000+ passengers were quarantined earlier Tuesday",1,1,0,0,0,0,0,0.0,0.43408040702342987,0.5079204936822256,0,0.5079204936822256,0,0,0,0.09968944195134671,0.9304388048941777,0.18989912204197917,0.10162651501937216,0.94542851599906,0.197565133279419,0.09968944195134671,0.9304388048941777,0.18989912204197917,0,0,0,0,3.389487958651141,3.7335566534247597,112.22222222222223,110.92592592592592,1.1785714285714286,,-0.6258706808460232,,-0.6668001213199425,-0.6623761102057772,-0.6668001213199425,-0.6623761102057772,-0.2467286682378349,0.649719923509248,1.0383486991463737,-0.5766865621338982,1.0383486991463737,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-0.15773197317009538,-0.029588056627748598,-0.0007844131931412826,-0.1323599548547838,-0.007549294052316446,0.05814529556010398,-0.15773197317009538,-0.029588056627748598,-0.0007844131931412826,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.6972489857034501,0.6501038173076752,-1.2715793776432722,-1.6070376728354487,0.13893826152808222,-2.7447464002734687
163,1146.txt,"Bus transport sector and airline industry recruiting people to join unions and planning strikes. They are likely the next sectors to take industrial action, after healthcare sector. All are calling for a full border closure to contain #coronavirus epidemic",1,3,0,0.4022507295012474,0.37921882172425586,0.4022507295012474,0.37921882172425586,0.0,0.30858259797096255,0.4520897666613261,0.5002492219209671,0.4520897666613261,0.1622927707681505,1.3672528165489917,0.27399166317023815,0.14706270899758953,1.2660186296961329,0.25191567266208703,0.15114198574867843,1.307759816783289,0.2587968128950232,0.14706270899758953,1.2660186296961329,0.25191567266208703,0.25,0.06666666666666667,0,0.06666666666666667,3.309973553571952,3.5885551418405335,154.52777777777777,162.19444444444446,1.0698412698412698,,1.045616287161919,,1.7491051679508758,1.6762312059575306,1.7491051679508758,1.6762312059575306,-0.2467286682378349,0.08223992766792264,0.7759104226288703,1.9213234783673683,0.7759104226288703,1.6021417505218574,1.6385772562678125,1.6243049420971665,0.4567340445870922,0.5076124300502738,0.48988781718447266,0.5052096015694348,0.5707886636115413,0.5402519249041908,0.4567340445870922,0.5076124300502738,0.48988781718447266,3.154460168138258,0.3174461834309088,-0.2003103957918527,0.3174461834309088,0.2210938453900899,-0.4250609697247485,-0.5366463268068602,-0.7884388208557982,-0.46875156894723596,3.7060985259380494
164,1147.txt,Trump's collar boom ?is likely a dud. United States-Mexico-Canada Agreement (USMCA) and a hase one ?deal with China will likely lead to more outsourcing and job loss for U.S. workers,1,4,0,0.17622255285580954,0.15822087600827217,0.17622255285580954,0.15822087600827217,0.25,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.3036783187327106,3.5903972708865677,228.07407407407408,233.74074074074073,1.2155448717948718,,1.8813597711658898,,0.39158701463635504,0.3133573634659639,0.39158701463635504,0.3133573634659639,0.7233991814338976,-1.3131187063625447,-1.3491856584124047,-0.5766865621338982,-1.3491856584124047,-0.597314356653391,-0.606228648572852,-0.6041714348080054,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-1.4409201108524785,-1.5166024613514846,-1.4973805544442327,-1.450777148806521,-1.519046426505167,-1.5032579436844857,-0.18697531006019763,-0.22733600484324906,-0.2003103957918527,-0.22733600484324906,0.18339616752657104,-0.4114018549898297,0.7410015661223635,0.3539331006263683,0.3455818064924922,0.5698298685799785
